,S,E,I,R,D,C,L,time
68,0.0,0.0,6950.957347253099,6117515.234122197,1529378.8085305493,7653845.0,489335.4108495651,68
69,0.0,0.0,6055.2154210606905,6118231.827663152,1529557.956915788,7653845.0,489401.2187297758,69
70,0.0,0.0,5274.904155460086,6118856.076675632,1529714.019168908,7653845.0,489458.5462130521,70
71,0.0,0.0,4595.1484653234775,6119399.881227741,1529849.9703069353,7653845.0,489508.4861340506,71
72,0.0,0.0,4002.9901579364314,6119873.60787365,1529968.4019684126,7653845.0,489551.99049821927,72
73,0.0,0.0,3487.140910779675,6120286.287271376,1530071.571817844,7653845.0,489589.888629892,73
74,0.0,0.0,3037.767082070954,6120645.786334342,1530161.4465835856,7653845.0,489622.9029817101,74
75,0.0,0.0,2646.3022519071715,6120958.958198474,1530239.7395496184,7653845.0,489651.66290674737,75
76,0.0,0.0,2305.2839204758347,6121231.772863619,1530307.9432159048,7653845.0,489676.7166558779,76
77,0.0,0.0,2008.211250311423,6121469.43099975,1530367.3577499376,7653845.0,489698.5418290895,77
78,0.0,0.0,1749.4211407352088,6121676.4630874125,1530419.1157718531,7653845.0,489717.55447998,78
79,0.0,0.0,1523.980272083764,6121856.815782334,1530464.2039455834,7653845.0,489734.117046993,79
80,0.0,0.0,1327.5910617636914,6122013.927150589,1530503.4817876474,7653845.0,489748.54526258673,80
81,0.0,0.0,1156.5097393714632,6122150.792208502,1530537.6980521255,7653845.0,489761.1141720472,81
82,0.0,0.0,1007.4749791431818,6122270.020016684,1530567.505004171,7653845.0,489772.0633766802,82
83,0.0,0.0,877.6457292535966,6122373.883416597,1530593.4708541492,7653845.0,489781.60160133475,83
84,0.0,0.0,764.5470528033909,6122464.362357757,1530616.0905894393,7653845.0,489789.91067332774,84
85,0.0,0.0,666.0229480606857,6122543.181641551,1530635.7954103877,7653845.0,489797.14898862055,85
86,0.0,0.0,580.1952485683295,6122611.843801145,1530652.9609502864,7653845.0,489803.4545313241,86
87,0.0,0.0,505.42781962911175,6122671.657744297,1530667.9144360742,7653845.0,489808.94750409166,87
88,0.0,0.0,440.2953686459788,6122723.763705084,1530680.940926271,7653845.0,489813.73261954373,88
89,0.0,0.0,383.55627474830106,6122769.154980201,1530692.2887450503,7653845.0,489817.90109640674,89
90,0.0,0.0,334.1289197549633,6122808.696864197,1530702.1742160493,7653845.0,489821.53239841614,90
91,0.0,0.0,291.0710692710762,6122843.143144582,1530710.7857861456,7653845.0,489824.69574913575,91
92,0.0,0.0,253.5619108598551,6122873.150471312,1530718.287617828,7653845.0,489827.4514515666,92
93,0.0,0.0,220.88640688306967,6122899.290874494,1530724.8227186236,7653845.0,489829.85203770496,93
94,0.0,0.0,192.4216637280349,6122922.062669018,1530730.5156672546,7653845.0,489831.94326995953,94
95,0.0,0.0,167.62505757751492,6122941.899953938,1530735.4749884845,7653845.0,489833.7650135215,95
96,0.0,0.0,146.02389036391764,6122959.180887709,1530739.7952219273,7653845.0,489835.35199631506,96
97,0.0,0.0,127.20637871908289,6122974.234897025,1530743.5587242562,7653845.0,489836.73447101674,97
98,0.0,0.0,110.81380414188149,6122987.348956686,1530746.8372391716,7653845.0,489837.938791762,98
99,0.0,0.0,96.53367474215449,6122998.773060206,1530749.6932650516,7653845.0,489838.98791653494,99
100,0.0,0.0,84.09376820321705,6123008.7249854375,1530752.1812463594,7653845.0,489839.9018448165,100
101,0.0,0.0,73.2569424038334,6123017.394446077,1530754.3486115192,7653845.0,489840.697998835,101
102,0.0,0.0,63.816614774473436,6123024.946708181,1530756.2366770452,7653845.0,489841.39155568613,102
103,0.0,0.0,55.59282421075263,6123031.525740632,1530757.881435158,7653845.0,489841.9957366545,103
104,0.0,0.0,48.42880047225358,6123037.256959623,1530759.3142399057,7653845.0,489842.52205925056,104
105,0.0,0.0,42.18797566912811,6123042.249619464,1530760.562404866,7653845.0,489842.9805567698,105
106,0.0,0.0,36.751380866405405,6123046.598895307,1530761.6497238267,7653845.0,489843.37996955717,106
107,0.0,0.0,32.015378177435636,6123050.387697458,1530762.5969243646,7653845.0,489843.72791162453,107
108,0.0,0.0,27.889685113333105,6123053.68825191,1530763.4220629774,7653845.0,489844.03101579665,108
109,0.0,0.0,24.295653526563374,6123056.563477179,1530764.1408692948,7653845.0,489844.29506015277,109
110,0.0,0.0,21.164770340150564,6123059.068183728,1530764.767045932,7653845.0,489844.5250781743,110
111,0.0,0.0,18.437351481883738,6123061.250118814,1530765.3125297036,7653845.0,489844.7254546982,111
112,0.0,0.0,16.061404125970885,6123063.150876699,1530765.7877191748,7653845.0,489844.90000950516,112
113,0.0,0.0,13.991635553036494,6123064.806691558,1530766.2016728895,7653845.0,489845.05207013595,113
114,0.0,0.0,12.188589734346223,6123066.249128213,1530766.5622820533,7653845.0,489845.18453532463,114
115,0.0,0.0,10.617895180951088,6123067.505683854,1530766.8764209636,7653845.0,489845.2999302571,115
116,0.0,0.0,9.249609719488323,6123068.6003122255,1530767.1500780564,7653845.0,489845.4004547084,116
117,0.0,0.0,8.057649704090341,6123069.553880238,1530767.3884700595,7653845.0,489845.488024978,117
118,0.0,0.0,7.01929278346014,6123070.3845657725,1530767.5961414431,7653845.0,489845.564310419,118
119,0.0,0.0,6.114744744354453,6123071.108204205,1530767.7770510511,7653845.0,489845.6307652618,119
120,0.0,0.0,5.326762174205683,6123071.738590261,1530767.9346475652,7653845.0,489845.6886563364,120
121,0.0,0.0,4.64032374969464,6123072.287741001,1530768.0719352502,7653845.0,489845.73908722086,121
122,0.0,0.0,4.042343885043269,6123072.766124892,1530768.191531223,7653845.0,489845.78301928006,122
123,0.0,0.0,3.5214232813005792,6123073.182861375,1530768.2957153437,7653845.0,489845.8212899914,123
124,0.0,0.0,3.0676316213391646,6123073.545894703,1530768.3864736757,7653845.0,489845.85462890996,124
125,0.0,0.0,2.6723182680738082,6123073.862145386,1530768.4655363464,7653845.0,489845.8836715762,125
126,0.0,0.0,2.327947357239554,6123074.1376421135,1530768.5344105284,7653845.0,489845.90897163085,126
127,0.0,0.0,2.0279541411004365,6123074.377636688,1530768.594409172,7653845.0,489845.9310113691,127
128,0.0,0.0,1.7666198445668748,6123074.586704125,1530768.6466760312,7653845.0,489845.950210935,128
129,0.0,0.0,1.5389626481020713,6123074.768829881,1530768.6922074703,7653845.0,489845.96693632996,129
130,0.0,0.0,1.3406427192229384,6123074.927485825,1530768.7318714561,7653845.0,489845.9815063905,130
131,0.0,0.0,1.1678794822096732,6123075.065696415,1530768.7664241036,7653845.0,489845.99419886596,131
132,0.0,0.0,1.0173795489352306,6123075.186096361,1530768.7965240902,7653845.0,489846.0052557132,132
133,0.0,0.0,0.8862739369590411,6123075.29098085,1530768.8227452126,7653845.0,489846.0148877089,133
134,0.0,0.0,0.7720633780725668,6123075.382349297,1530768.8455873244,7653845.0,489846.02327846806,134
135,0.0,0.0,0.6725706747126999,6123075.461943461,1530768.8654858652,7653845.0,489846.0305879438,135
136,0.0,0.0,0.5858991960126098,6123075.531280643,1530768.8828201608,7653845.0,489846.03695547685,136
137,0.0,0.0,0.5103967222996446,6123075.591682622,1530768.8979206556,7653845.0,489846.04250245146,137
138,0.0,0.0,0.44462394880742234,6123075.644300841,1530768.9110752102,7653845.0,489846.0473346098,138
139,0.0,0.0,0.38732704818790914,6123075.690138361,1530768.9225345904,7653845.0,489846.0515440673,139
140,0.0,0.0,0.33741376878225066,6123075.730068984,1530768.932517246,7653845.0,489846.05521106895,140
141,0.0,0.0,0.2939326130113421,6123075.76485391,1530768.9412134774,7653845.0,489846.05840551876,141
142,0.0,0.0,0.25605469896348876,6123075.79515624,1530768.94878906,7653845.0,489846.0611883128,142
143,0.0,0.0,0.22305795940633819,6123075.821553633,1530768.9553884082,7653845.0,489846.0636124993,143
144,0.0,0.0,0.19431337700861417,6123075.844549298,1530768.9611373246,7653845.0,489846.0657242906,144
145,0.0,0.0,0.16927299337348348,6123075.864581606,1530768.9661454016,7653845.0,489846.06756394386,145
146,0.0,0.0,0.14745946329958093,6123075.882032429,1530768.9705081072,7653845.0,489846.0691665285,146
147,0.0,0.0,0.12845695514241845,6123075.897234436,1530768.974308609,7653845.0,489846.07056259434,147
148,0.0,0.0,0.11190322380963255,6123075.91047742,1530768.977619355,7653845.0,489846.0717787549,148
149,0.0,0.0,0.09748270527746342,6123075.922013836,1530768.980503459,7653845.0,489846.0728381936,149
150,0.0,0.0,0.0849205009891305,6123075.932063599,1530768.9830158998,7653845.0,489846.0737611069,150
151,0.0,0.0,0.07397713745960337,6123075.940818289,1530768.9852045723,7653845.0,489846.0745650879,151
152,0.0,0.0,0.06444400118903593,6123075.948444799,1530768.9871111996,7653845.0,489846.07526546315,152
153,0.0,0.0,0.05613936186055191,6123075.955088511,1530768.9887721278,7653845.0,489846.0758755839,153
154,0.0,0.0,0.04890490801254264,6123075.960876074,1530768.9902190184,7653845.0,489846.0764070809,154
155,0.0,0.0,0.042602729144946935,6123075.965917816,1530768.991479454,7653845.0,489846.0768700859,155
156,0.0,0.0,0.03711268672936099,6123075.970309851,1530768.9925774627,7653845.0,489846.0772734253,156
157,0.0,0.0,0.03233012400650519,6123075.974135901,1530768.9935339752,7653845.0,489846.07762478804,157
158,0.0,0.0,0.028163870912883384,6123075.977468903,1530768.9943672258,7653845.0,489846.0779308721,158
159,0.0,0.0,0.024534506104522125,6123075.980372395,1530768.9950930988,7653845.0,489846.07819751225,159
160,0.0,0.0,0.02137284294672288,6123075.982901726,1530768.9957254315,7653845.0,489846.0784297916,160
161,0.0,0.0,0.018618610608227663,6123075.985105111,1530768.9962762778,7653845.0,489846.0786321381,161
162,0.0,0.0,0.016219305117476678,6123075.987024556,1530768.996756139,7653845.0,489846.0788084089,162
163,0.0,0.0,0.014129188478626589,6123075.988696649,1530768.9971741622,7653845.0,489846.07896196446,163
164,0.0,0.0,0.012308416767463368,6123075.990153266,1530768.9975383165,7653845.0,489846.0790957319,164
165,0.0,0.0,0.010722280586089223,6123075.991422176,1530768.997855544,7653845.0,489846.0792122613,165
166,0.0,0.0,0.009340543397160199,6123075.992527565,1530768.9981318912,7653845.0,489846.0793137741,166
167,0.0,0.0,0.008136865124330275,6123075.993490508,1530768.998372627,7653845.0,489846.0794022052,167
168,0.0,0.0,0.007088300030988746,6123075.99432936,1530768.99858234,7653845.0,489846.07947924064,168
169,0.0,0.0,0.006174859305345865,6123075.995060113,1530768.9987650283,7653845.0,489846.07954634883,169
170,0.0,0.0,0.0053791300134198505,6123075.9956966955,1530768.9989241739,7653845.0,489846.07960480906,170
171,0.0,0.0,0.004685943156020386,6123075.996251246,1530768.9990628115,7653845.0,489846.07965573564,171
172,0.0,0.0,0.004082084501894047,6123075.996734332,1530768.999183583,7653845.0,489846.0797000997,172
173,0.0,0.0,0.0035560426846396593,6123075.997155165,1530768.9992887913,7653845.0,489846.0797387466,173
174,0.0,0.0,0.0030977897613613534,6123075.997521769,1530768.9993804423,7653845.0,489846.07977241324,174
175,0.0,0.0,0.0026985900498457146,6123075.997841127,1530768.9994602818,7653845.0,489846.0798017415,175
176,0.0,0.0,0.002350833600123329,6123075.998119334,1530768.9995298334,7653845.0,489846.0798272902,176
177,0.0,0.0,0.0020478911258806315,6123075.998361688,1530768.999590422,7653845.0,489846.0798495467,177
178,0.0,0.0,0.0017839876302774573,6123075.998572811,1530768.9996432026,7653845.0,489846.07986893505,178
179,0.0,0.0,0.0015540923170973722,6123075.998756725,1530768.9996891813,7653845.0,489846.0798858249,179
180,0.0,0.0,0.0013538226886054433,6123075.998916942,1530768.9997292354,7653845.0,489846.079900538,180
181,0.0,0.0,0.001179361001929484,6123075.999056512,1530768.999764128,7653845.0,489846.07991335535,181
182,0.0,0.0,0.0010273814913715608,6123075.999178095,1530768.9997945237,7653845.0,489846.0799245209,182
183,0.0,0.0,0.0008949869692875968,6123075.99928401,1530768.9998210026,7653845.0,489846.0799342476,183
184,0.0,0.0,0.0007796535969567208,6123075.9993762765,1530768.9998440691,7653845.0,489846.0799427208,184
185,0.0,0.0,0.0006791827726066278,6123075.999456653,1530768.9998641633,7653845.0,489846.07995010214,185
186,0.0,0.0,0.0005916592194356707,6123075.999526672,1530768.999881668,7653845.0,489846.0799565323,186
187,0.0,0.0,0.0005154144746630327,6123075.999587668,1530768.999896917,7653845.0,489846.0799621338,187
188,0.0,0.0,0.00044899508359820886,6123075.999640804,1530768.999910201,7653845.0,489846.07996701344,188
189,0.0,0.0,0.00039113489241287267,6123075.999687092,1530768.999921773,7653845.0,489846.0799712643,189
190,0.0,0.0,0.0003407309114318324,6123075.999727415,1530768.9999318537,7653845.0,489846.0799749674,190
191,0.0,0.0,0.00029682228882463746,6123075.999762542,1530768.9999406354,7653845.0,489846.0799781932,191
192,0.0,0.0,0.00025857199387300893,6123075.999793142,1530768.9999482855,7653845.0,489846.07998100336,192
193,0.0,0.0,0.00022525086064195107,6123075.999819799,1530768.9999549498,7653845.0,489846.0799834514,193
194,0.0,0.0,0.00019622368787881303,6123075.999843021,1530768.9999607552,7653845.0,489846.07998558396,194
195,0.0,0.0,0.00017093713016247115,6123075.99986325,1530768.9999658125,7653845.0,489846.07998744166,195
196,0.0,0.0,0.00014890914947143105,6123075.999880873,1530768.9999702182,7653845.0,489846.07998906,196
197,0.0,0.0,0.00012971982608593735,6123075.999896224,1530768.999974056,7653845.0,489846.07999046985,197
198,0.0,0.0,0.00011300335365218256,6123075.999909597,1530768.9999773994,7653845.0,489846.0799916979,198
199,0.0,0.0,9.844106581040646e-05,6123075.999921247,1530768.9999803118,7653845.0,489846.07999276783,199
200,0.0,0.0,8.575536145339531e-05,6123075.999931396,1530768.999982849,7653845.0,489846.0799936998,200
