Time;Susceptible;Exposed;Infected;Recovered;Death;2nd Effects Cases
0,00000000000000000000;2678845,75000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000
0,25000000000000000000;2678845,50000000000000000000;0,25000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000
0,50000000000000000000;2678845,25000000000000000000;0,48863636363636400000;0,01136363636363640000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000
0,75000000000000000000;2678845,24914773000000000000;0,46727789240290900000;0,03320106753836300000;0,00037013946959742000;0,00000317315732887349;0,00031461854915780700
1,00000000000000000000;2678845,24665765000000000000;0,44852806780259700000;0,05335026649741890000;0,00145157371612458000;0,00001244415187802220;0,00123383765870590000
1,25000000000000000000;2678845,24265638000000000000;0,43214169759253000000;0,07198526906725500000;0,00318931317841732000;0,00002734156532178230;0,00271091620165472000
1,50000000000000000000;2678845,23725748000000000000;0,41789778731411400000;0,08926324863247570000;0,00553403703781887000;0,00004744257672361110;0,00470393148214604000
1,75000000000000000000;2678845,23056274000000000000;0,40559717571144300000;0,10532616999182200000;0,00844154397011518000;0,00007236825390416440;0,00717531237459790000
2,00000000000000000000;2678845,22266328000000000000;0,39506040166969900000;0,12030228140150500000;0,01187225676731920000;0,00010177930662855600;0,01009141825222140000
2,25000000000000000000;2678845,21364061000000000000;0,38612578001403600000;0,13430746064531200000;0,01579077555869870000;0,00013537225642858200;0,01342215922489390000
2,50000000000000000000;2678845,20356755000000000000;0,37864766572729200000;0,14744642942059300000;0,02016547487636720000;0,00017287598229865900;0,01714065364491210000
2,75000000000000000000;2678845,19250907000000000000;0,37249488814577600000;0,15981384893063600000;0,02496814027618710000;0,00021404860549429100;0,02122291923475900000
3,00000000000000000000;2678845,18052304000000000000;0,36754933849732500000;0,17149530831225600000;0,03017364064460770000;0,00025867468026138800;0,02564759454791660000
3,25000000000000000000;2678845,16766089000000000000;0,36370469577419800000;0,18256821638923200000;0,03575963270083650000;0,00030656266057197200;0,03039568779571100000
3,50000000000000000000;2678845,15396828000000000000;0,36086527740229700000;0,19310260621542300000;0,04170629454544630000;0,00035754261587119900;0,03545035036362930000
3,75000000000000000000;2678845,13948559000000000000;0,35894500249339900000;0,20316186094512400000;0,04799608541478240000;0,00041146417148325800;0,04079667260256500000
4,00000000000000000000;2678845,12424845000000000000;0,35786645666253100000;0,21280336873258400000;0,05461352907861590000;0,00046819465170775100;0,04642149971682350000
4,25000000000000000000;2678845,10828820000000000000;0,35756004847108500000;0,22207911360878000000;0,06154501856936350000;0,00052761740578879400;0,05231326578395900000
4,50000000000000000000;2678845,09163227000000000000;0,35796324852917200000;0,23103620860350400000;0,06877864015750760000;0,00058963029887928800;0,05846184413388140000
4,75000000000000000000;2678845,07430456000000000000;0,35901990316836900000;0,23971737676733000000;0,07630401469201390000;0,00065414435187303900;0,06485841248821190000
5,00000000000000000000;2678845,05632576000000000000;0,36067961538779400000;0,24816138519458400000;0,08411215460872900000;0,00072108251555642600;0,07149533141741970000
5,25000000000000000000;2678845,03771366000000000000;0,36289718649071000000;0,25640343664919500000;0,09219533507589160000;0,00079037856595570300;0,07836603481450790000
5,50000000000000000000;2678845,01848341000000000000;0,36563211247321400000;0,26447552294488100000;0,10054697789578900000;0,00086197610904105600;0,08546493121142070000
5,75000000000000000000;2678844,99864775000000000000;0,36884812980785100000;0,27240674382484900000;0,10916154691680900000;0,00093582768410779300;0,09278731487928770000
6,00000000000000000000;2678844,97821725000000000000;0,37251280578940800000;0,28022359471961100000;0,11803445383212900000;0,00101189395620080000;0,10032928575731000000
6,25000000000000000000;2678844,95720049000000000000;0,37659716908317500000;0,28795022643087400000;0,12716197335133000000;0,00109014298889189000;0,10808767734863100000
6,50000000000000000000;2678844,93560423000000000000;0,38107537654275800000;0,29560867949116000000;0,13654116683051000000;0,00117054958957068000;0,11605999180593300000
6,75000000000000000000;2678844,91343358000000000000;0,38592441274951400000;0,30321909567972200000;0,14616981353601200000;0,00125309472017761000;0,12424434150561000000
7,00000000000000000000;2678844,89069216000000000000;0,39112381907295500000;0,31079990893253100000;0,15604634879772100000;0,00133776496700013000;0,13263939647806300000
7,25000000000000000000;2678844,86738217000000000000;0,39665544936485600000;0,31836801766515700000;0,16616980838072400000;0,00142455206377827000;0,14124433712361600000
7,50000000000000000000;2678844,84350458000000000000;0,40250324968237400000;0,32593894032976200000;0,17653977846991600000;0,00151345246292919000;0,15005881169942900000
7,75000000000000000000;2678844,81905917000000000000;0,40865305969053400000;0,33352695584922900000;0,18715635072145900000;0,00160446695020918000;0,15908289811324000000
8,00000000000000000000;2678844,79404465000000000000;0,41509243362442800000;0,34114523041065700000;0,19802008188849300000;0,00169760029859021000;0,16831706960521900000
